estimand,level,unit,estimate,lower,upper,sex,age_band
person_years_exposure,county,5,632.9649022432985,544.6182757702207,699.3095860311432,female,65+
mortality_rate,county,5,0.007105638576451003,0.0017015328540966334,0.016466039492914326,female,0-17
mortality_rate,county,5,0.0007815171961690871,0.0,0.002378315700286428,female,18-44
mortality_rate,county,5,0.004557585926774936,0.0006793670603380018,0.010472602583891525,female,45-64
mortality_rate,county,5,0.025420082830416454,0.006493948191396999,0.05770785137128066,female,65-74
mortality_rate,county,5,0.07098541508382125,0.019426812162651807,0.1728376263778902,female,75-84
mortality_rate,county,5,0.10201415439000477,0.0,0.30152133703523964,female,85+
qualifying_event_rate,county,5,0.02061953487463268,0.01348718978177809,0.0289620782566346,female,0-17
qualifying_event_rate,county,5,0.03455564494926192,0.023550744267738337,0.04730199314595448,female,18-44
qualifying_event_rate,county,5,0.052269960035335905,0.03734299378269797,0.06994902391296744,female,45-64
qualifying_event_rate,county,5,0.07610641254200572,0.051332292880173526,0.1054145261040703,female,65-74
qualifying_event_rate,county,5,0.08489556134915545,0.05083936256151939,0.12480917834730629,female,75-84
qualifying_event_rate,county,5,0.06869939905226807,0.0,0.15227532017809034,female,85+
person_years_exposure,county,6,4639.285826662389,4154.628751012498,4870.847670003805,male,0-17
person_years_exposure,county,6,4481.034265656381,4018.8765336776623,4670.645727653463,male,18-44
person_years_exposure,county,6,4131.447225134306,3701.710455484462,4336.172034883651,male,45-64
person_years_exposure,county,6,1179.8266301088122,1042.7788690731377,1263.5201193647515,male,65-74
person_years_exposure,county,6,464.25822752072287,368.086686944165,532.123939359073,male,75-84
person_years_exposure,county,6,80.09615714578952,47.54013454617233,107.02599235493851,male,85+
person_years_exposure,county,6,8612.481490790688,7721.3864190284285,9001.470417034838,male,18-64
person_years_exposure,county,6,1724.1810147753245,1485.3491044605078,1896.9892723442877,male,65+
mortality_rate,county,6,0.00121910180361077,0.0002083276293161707,0.0028840218359907667,male,0-17
mortality_rate,county,6,0.000820515442311939,0.0,0.0019624095280197326,male,18-44
mortality_rate,county,6,0.004989124528107685,0.0014717303721899415,0.010630580002777675,male,45-64
mortality_rate,county,6,0.021902218218380756,0.007074891720209946,0.04826202012208362,male,65-74
mortality_rate,county,6,0.0688552406859496,0.022772372819435425,0.1649054625433621,male,75-84
mortality_rate,county,6,0.1335547577726168,0.03780600730368721,0.34846227858504863,male,85+
qualifying_event_rate,county,6,0.02054706996514766,0.014482941501281746,0.028393504919360765,male,0-17
qualifying_event_rate,county,6,0.03146235408179784,0.022502142498501593,0.042277251454574095,male,18-44
qualifying_event_rate,county,6,0.04679889574590043,0.03474678015513944,0.06145029813383508,male,45-64
qualifying_event_rate,county,6,0.07379427697522838,0.05377918041265639,0.09830497497927579,male,65-74
qualifying_event_rate,county,6,0.08649947456820807,0.06000508088020768,0.11715052768222099,male,75-84
qualifying_event_rate,county,6,0.06420808764709018,0.021886385949504074,0.11640289136584267,male,85+
person_years_exposure,county,6,4427.7916352284155,3970.1504511822495,4666.147689490561,female,0-17
person_years_exposure,county,6,4279.939673730416,3839.70264077459,4462.633709273174,female,18-44
person_years_exposure,county,6,4324.986701598655,3881.118055360488,4518.235212290774,female,45-64
person_years_exposure,county,6,1154.8810761053628,1017.4079412618116,1241.8035726059175,female,65-74
person_years_exposure,county,6,521.8638487098054,420.156560265641,596.622777159694,female,75-84
person_years_exposure,county,6,67.13541491232785,40.39263362394055,88.97999654752316,female,85+
person_years_exposure,county,6,8604.92637532907,7716.52563438097,8977.114696540557,female,18-64
person_years_exposure,county,6,1743.8803397274962,1497.844222503073,1920.4724263183537,female,65+
mortality_rate,county,6,0.007035418500647897,0.0023395533350696954,0.015320288797891856,female,0-17
mortality_rate,county,6,0.0007797778936545393,0.0,0.0020264269579905953,female,18-44
mortality_rate,county,6,0.004448735680305793,0.0013272500366318715,0.009694778653120375,female,45-64
mortality_rate,county,6,0.025504435437699372,0.008055973733719187,0.05735491588511983,female,65-74
mortality_rate,county,6,0.06840162433941599,0.022734417014912592,0.158277685366636,female,75-84
mortality_rate,county,6,0.12503360002300368,0.03414662318598253,0.33493709689184253,female,85+
qualifying_event_rate,county,6,0.018440432014770705,0.012816754631816309,0.02511599785207266,female,0-17
qualifying_event_rate,county,6,0.030702599441773563,0.022228414913056816,0.041083489916477825,female,18-44
qualifying_event_rate,county,6,0.04671652279741494,0.03453133693256052,0.061559947166888486,female,45-64
qualifying_event_rate,county,6,0.06917015304350008,0.04963463066646587,0.09266299330324583,female,65-74
qualifying_event_rate,county,6,0.0756717425321018,0.05262269689837278,0.10499001885849461,female,75-84
qualifying_event_rate,county,6,0.06962984367792883,0.023117068166974845,0.12565707116427344,female,85+
person_years_exposure,county,7,4057.864212529518,3848.94382886017,4245.637681973915,male,0-17
person_years_exposure,county,7,3769.3208389191477,3591.0471040349025,3924.6961713239907,male,18-44
person_years_exposure,county,7,3526.4175977584896,3351.8094008902167,3679.5958657132414,male,45-64
person_years_exposure,county,7,1113.4979313146387,1009.8640022333987,1196.8001055777784,male,65-74
person_years_exposure,county,7,493.38080790052464,379.9556973587209,573.4528335801397,male,75-84
person_years_exposure,county,7,69.57923157640629,39.47866827498977,94.51705614507934,male,85+
person_years_exposure,county,7,7295.738436677637,6955.198018328369,7592.918737032789,male,18-64
person_years_exposure,county,7,1676.4579707915696,1436.9722577784507,1856.2037753787836,male,65+
mortality_rate,county,7,0.002751336712248053,0.0007240510548872265,0.006037174693955429,male,0-17
mortality_rate,county,7,0.0006975777981276804,0.0,0.0017861119124750677,male,18-44
mortality_rate,county,7,0.00666010972152836,0.002162149028228689,0.014613977845686948,male,45-64
mortality_rate,county,7,0.029202211021721113,0.00979000334295362,0.06716108823274458,male,65-74
mortality_rate,county,7,0.08458848279582207,0.028006046491767318,0.20793613944659836,male,75-84
mortality_rate,county,7,0.11755942478220745,0.033519810208029965,0.3110277017873535,male,85+
qualifying_event_rate,county,7,0.012704882371572204,0.008420497742300307,0.01787910892476491,male,0-17
qualifying_event_rate,county,7,0.03006558597418034,0.021711910770950117,0.040420691345145816,male,18-44
qualifying_event_rate,county,7,0.04487861627281349,0.03340589525670925,0.060160893266219005,male,45-64
qualifying_event_rate,county,7,0.07277355515993557,0.052697531413032815,0.09694586242160425,male,65-74
qualifying_event_rate,county,7,0.06870047994876374,0.045824531013369675,0.09674295667400215,male,75-84
qualifying_event_rate,county,7,0.055934863365953214,0.014958013881762572,0.10777572843157752,male,85+
person_years_exposure,county,7,4168.355965872137,3953.041087440725,4362.531036406532,female,0-17
person_years_exposure,county,7,4059.316722726909,3867.4295467160596,4229.238587887834,female,18-44
person_years_exposure,county,7,3905.9855805232532,3713.191126150802,4075.379885859158,female,45-64
person_years_exposure,county,7,1286.4424181173808,1169.6033407213777,1375.912136944281,female,65-74
person_years_exposure,county,7,522.640365430007,420.74716954584306,595.250550538797,female,75-84
person_years_exposure,county,7,36.267711401971006,20.850380920031686,48.50762875474852,female,85+
person_years_exposure,county,7,7965.302303250162,7586.115455368426,8296.150953200191,female,18-64
person_years_exposure,county,7,1845.3504949493588,1622.3786913962304,2009.7713113465024,female,65+
mortality_rate,county,7,0.003500260570523826,0.0009964764847501032,0.007655909739849435,female,0-17
mortality_rate,county,7,0.0006981432020648605,0.0,0.0017427009629549244,female,18-44
mortality_rate,county,7,0.006870340062841469,0.002122664781014267,0.014723710633178542,female,45-64
mortality_rate,county,7,0.0274144332828833,0.0092855165013579,0.060402770221189,female,65-74
mortality_rate,county,7,0.06760846638592412,0.02314312787142448,0.15984400999947604,female,75-84
mortality_rate,county,7,0.10490254923955655,0.020800157156142352,0.30716670067644286,female,85+
qualifying_event_rate,county,7,0.01367797014081808,0.009219907535508807,0.01915729264722012,female,0-17
qualifying_event_rate,county,7,0.029405493360299784,0.020854366041208456,0.03987378175763777,female,18-44
qualifying_event_rate,county,7,0.04593473438583828,0.034106319854441604,0.06119661889123793,female,45-64
qualifying_event_rate,county,7,0.06751374009386496,0.048749531700875794,0.09017868655191931,female,65-74
qualifying_event_rate,county,7,0.06754615257076685,0.045358426604925624,0.09440648421027605,female,75-84
qualifying_event_rate,county,7,0.05718220278320812,0.0,0.12295029327672652,female,85+
person_years_exposure,county,8,1312.9031051142592,1240.7591928665825,1379.2571273159992,male,0-17
person_years_exposure,county,8,1351.0337005970582,1286.7485098892405,1408.6124832550618,male,18-44
person_years_exposure,county,8,1179.285819255291,1119.0144580109215,1234.1427379843408,male,45-64
person_years_exposure,county,8,317.2517093531153,285.9218049631674,342.7731178888585,male,65-74
person_years_exposure,county,8,152.49550325071502,118.37461063849439,178.40393499762925,male,75-84
person_years_exposure,county,8,9.1511434911754,2.6335850767199576,14.907156351415464,male,85+
person_years_exposure,county,8,2530.319519852349,2410.4750561119477,2637.4583110126487,male,18-64
person_years_exposure,county,8,478.89835609500574,413.26963974077813,529.136904441431,male,65+
mortality_rate,county,8,0.00275101520605793,0.0,0.006808571683226274,male,0-17
mortality_rate,county,8,0.0007072853962323142,0.0,0.002244769750619972,male,18-44
mortality_rate,county,8,0.006794118016537874,0.001627465620314815,0.015477635356190601,male,45-64
mortality_rate,county,8,0.031170385916302525,0.00847852405106942,0.07201163233535729,male,65-74
mortality_rate,county,8,0.07677335955548657,0.02238240662032015,0.18575964132654788,male,75-84
mortality_rate,county,8,0.08478035393230772,0.0,0.45924936302602765,male,85+
qualifying_event_rate,county,8,0.017068046620469998,0.010303359538875446,0.02530701200200981,male,0-17
qualifying_event_rate,county,8,0.03999341240306784,0.028013652798113405,0.055256827260336885,male,18-44
qualifying_event_rate,county,8,0.05887732518789872,0.04277340434293141,0.07912837031377566,male,45-64
qualifying_event_rate,county,8,0.09426988568393263,0.0627858488567778,0.12834038912098847,male,65-74
qualifying_event_rate,county,8,0.08346171548931344,0.04795938640261197,0.12473757352725195,male,75-84
qualifying_event_rate,county,8,0.05576010567561534,0.0,0.21189795651006113,male,85+
person_years_exposure,county,8,1408.5343124222786,1331.046053299268,1478.4453171039486,female,0-17
person_years_exposure,county,8,1253.8313535706643,1191.5220027624018,1307.2015903451427,female,18-44
person_years_exposure,county,8,1077.4873558850309,1019.8354014107665,1127.645956700932,female,45-64
person_years_exposure,county,8,349.2120506147663,315.2454408909347,376.51020286360693,female,65-74
person_years_exposure,county,8,142.59896380043142,112.5112497243439,164.0322576588467,female,75-84
person_years_exposure,county,8,15.634097999537792,8.12743831816287,20.910524744730306,female,85+
person_years_exposure,county,8,2331.318709455695,2218.4327515086848,2430.2986657822166,female,18-64
person_years_exposure,county,8,507.44511241473555,442.00933329529346,555.5717930363187,female,65+
mortality_rate,county,8,0.003484617365521814,0.0006792625236284076,0.008325659201356424,female,0-17
mortality_rate,county,8,0.000712269958560793,0.0,0.0024148881348048743,female,18-44
mortality_rate,county,8,0.007053990838952352,0.0017761699150474675,0.015759528422212073,female,45-64
mortality_rate,county,8,0.02731598075827624,0.005634400513353552,0.06438640937907475,female,65-74
mortality_rate,county,8,0.06343995924118781,0.018072763645598646,0.15832364103023208,female,75-84
mortality_rate,county,8,0.09709027146253234,0.0,0.4011871445453553,female,85+
qualifying_event_rate,county,8,0.018399625538181585,0.011087098072387865,0.027134300854790492,female,0-17
qualifying_event_rate,county,8,0.0394837139162382,0.02701590275362895,0.05467424016901796,female,18-44
qualifying_event_rate,county,8,0.06055548109769842,0.04313096873470555,0.0817168373429796,female,45-64
qualifying_event_rate,county,8,0.08657432616597194,0.05863246326038974,0.11867799003581771,female,65-74
qualifying_event_rate,county,8,0.08356123354028054,0.046343346375361014,0.12784556763955512,female,75-84
qualifying_event_rate,county,8,0.07579314063860564,0.0,0.1860670408594489,female,85+
person_years_exposure,county,9,2943.342792263362,2688.4020620739852,3261.116887847194,male,0-17
person_years_exposure,county,9,2664.5499727572555,2436.0404403313737,2950.688618382812,male,18-44
person_years_exposure,county,9,2371.8842593743366,2161.5207485319856,2630.1636004666284,male,45-64
person_years_exposure,county,9,691.7925832348249,606.2339106452148,779.6296504027225,male,65-74
person_years_exposure,county,9,272.0592852360733,211.20678428444984,325.23094710607035,male,75-84
person_years_exposure,county,9,16.88498006945921,8.070388909309637,24.920703678681676,male,85+
person_years_exposure,county,9,5036.434232131593,4602.827573614029,5569.045927648871,male,18-64
person_years_exposure,county,9,980.7368485403573,834.4382990840668,1119.932219216871,male,65+
mortality_rate,county,9,0.0006071699768363557,0.0,0.0017119910879378611,male,0-17
mortality_rate,county,9,0.0007253071652847039,0.0,0.0020281143854336287,male,18-44
mortality_rate,county,9,0.006095784832926,0.001664403213697058,0.013203612924048378,male,45-64
mortality_rate,county,9,0.028081060713910356,0.007588716149739877,0.06268454056537831,male,65-74
mortality_rate,county,9,0.07462025411935416,0.021994799602951857,0.17494750027694314,male,75-84
mortality_rate,county,9,0.10945205005707477,0.0,0.3541888914966848,male,85+
qualifying_event_rate,county,9,0.013192177840978328,0.008491949230227204,0.01897640884331091,male,0-17
qualifying_event_rate,county,9,0.027192238413912745,0.018897408271107384,0.037180396199758374,male,18-44
qualifying_event_rate,county,9,0.04165044675854426,0.029229108807093947,0.05636141048066431,male,45-64
qualifying_event_rate,county,9,0.07629666464337058,0.053155094824370475,0.1024445355877465,male,65-74
qualifying_event_rate,county,9,0.06347368393652636,0.037419963936735884,0.09604971678733966,male,75-84
qualifying_event_rate,county,9,0.05940111918764982,0.0,0.16429860625028747,male,85+
person_years_exposure,county,9,2823.8600799541186,2577.5698101503867,3130.6360352306847,female,0-17
person_years_exposure,county,9,2706.939354343242,2470.9956568922107,2993.675660090099,female,18-44
person_years_exposure,county,9,2625.777352304718,2398.5092774595355,2905.8209914830886,female,45-64
person_years_exposure,county,9,700.9810638833201,617.3914461679325,790.5362570701096,female,65-74
person_years_exposure,county,9,189.23920757643018,144.69398263017342,226.96022176268056,female,75-84
person_years_exposure,county,9,25.476323674052637,13.180380091175296,35.65448239268521,female,85+
person_years_exposure,county,9,5332.71670664796,4871.531077077353,5900.368793985602,female,18-64
person_years_exposure,county,9,915.6965951338029,784.3471937082168,1044.4143014136819,female,65+
mortality_rate,county,9,0.0006119380191734133,0.0,0.001739341068333109,female,0-17
mortality_rate,county,9,0.0006284484623826154,0.0,0.0017792369221251002,female,18-44
mortality_rate,county,9,0.005967540842713302,0.0017173670120195271,0.012883678904629476,female,45-64
mortality_rate,county,9,0.026992576102737136,0.0076732747893672746,0.06054638748873792,female,65-74
mortality_rate,county,9,0.07248619010158484,0.020859570874774108,0.1739169332274957,female,75-84
mortality_rate,county,9,0.10201050538719446,0.0,0.35475029132545344,female,85+
qualifying_event_rate,county,9,0.014836773590046547,0.00956524762444905,0.021222484245490798,female,0-17
qualifying_event_rate,county,9,0.030300271028292004,0.021205410000805256,0.040915617589958056,female,18-44
qualifying_event_rate,county,9,0.040451376618250205,0.029274079571697403,0.05453913427817042,female,45-64
qualifying_event_rate,county,9,0.07703960635352478,0.05400306083100661,0.10343052077289505,female,65-74
qualifying_event_rate,county,9,0.07364322203377326,0.043566235034613335,0.11033906721960691,female,75-84
qualifying_event_rate,county,9,0.06640951429631306,0.0,0.15605923397358668,female,85+
person_years_exposure,county,10,1755.032653331787,1661.2508728445482,1838.9998295889825,male,0-17
person_years_exposure,county,10,1614.6526836902578,1536.4696355416559,1681.743779424553,male,18-44
person_years_exposure,county,10,1641.0541061505257,1558.3014811972705,1714.69315192271,male,45-64
person_years_exposure,county,10,478.261554464998,429.4166233950083,515.31356134405,male,65-74
person_years_exposure,county,10,205.10669405786265,154.75277560749385,241.92324487475994,male,75-84
person_years_exposure,county,10,13.782893655764555,6.3421861988284425,20.647713841832537,male,85+
person_years_exposure,county,10,3255.7067898407836,3102.5035506960903,3390.2715435854984,male,18-64
person_years_exposure,county,10,697.1511421786253,601.2947476812991,771.8474732572431,male,65+
mortality_rate,county,10,0.0027315419478942935,0.0005454932075421763,0.006647930753547923,male,0-17
mortality_rate,county,10,0.0006976514857520232,0.0,0.001933284430418696,male,18-44
mortality_rate,county,10,0.006238844418126025,0.0017485277715121,0.013977185372219016,male,45-64
mortality_rate,county,10,0.02927905831159472,0.008128797329242035,0.06606580657307734,male,65-74
mortality_rate,county,10,0.08441479852858957,0.025079233838333877,0.20286132977654264,male,75-84
mortality_rate,county,10,0.1306721908450502,0.0,0.4428384915125116,male,85+
qualifying_event_rate,county,10,0.013509697892223579,0.008040185139156853,0.020082046261475233,male,0-17
qualifying_event_rate,county,10,0.031892356893448874,0.021343795595828517,0.04384238787896618,male,18-44
qualifying_event_rate,county,10,0.046568474757979886,0.033586076915504304,0.06254709164016836,male,45-64
qualifying_event_rate,county,10,0.07634840298053962,0.052074399830376636,0.10258178670501407,male,65-74
qualifying_event_rate,county,10,0.07199938978446116,0.04088905015745458,0.10905234180267952,male,75-84
qualifying_event_rate,county,10,0.0579845744910727,0.0,0.1748024467356797,male,85+
person_years_exposure,county,10,1741.2537025704196,1647.2152630938401,1826.1624646905802,female,0-17
person_years_exposure,county,10,1581.7259604343683,1503.6754189310798,1649.9739499929374,female,18-44
person_years_exposure,county,10,1633.0895023130902,1549.641182065208,1705.8247439243335,female,45-64
person_years_exposure,county,10,477.07967048592315,432.6232501807469,512.5888884638446,female,65-74
person_years_exposure,county,10,251.4804241057006,200.08070406142272,287.564231324313,female,75-84
person_years_exposure,county,10,32.92262416167666,19.59826168795613,43.12579759229215,female,85+
person_years_exposure,county,10,3214.8154627474587,3061.1141537201133,3352.0017325430495,female,18-64
person_years_exposure,county,10,761.4827187533004,661.9438524616176,836.7445369624523,female,65+
mortality_rate,county,10,0.00346906791057101,0.000567988854475165,0.008059767249180646,female,0-17
mortality_rate,county,10,0.0007010612119216158,0.0,0.0019824304847137664,female,18-44
mortality_rate,county,10,0.007041269582109804,0.001801040160120801,0.015682519884873368,female,45-64
mortality_rate,county,10,0.02632677349295011,0.0066038437259770336,0.05940583420169718,female,65-74
mortality_rate,county,10,0.07239406204596559,0.022083122893749647,0.17164182666243438,female,75-84
mortality_rate,county,10,0.08979903931200285,0.0,0.28161706277050885,female,85+
qualifying_event_rate,county,10,0.01457255291477194,0.00880368689136163,0.02140154710156291,female,0-17
qualifying_event_rate,county,10,0.03126129751006516,0.021040168343673442,0.04386795970891149,female,18-44
qualifying_event_rate,county,10,0.0485629336758148,0.03477231315954842,0.06543034780583545,female,45-64
qualifying_event_rate,county,10,0.06994999041880473,0.04716093374444152,0.09838512254088688,female,65-74
qualifying_event_rate,county,10,0.07223738656232735,0.04464112269420157,0.10458393344836799,female,75-84
qualifying_event_rate,county,10,0.060327062676270284,0.0,0.13399099622806984,female,85+
person_years_exposure,county,11,1971.9858787285373,1864.1410318215703,2065.488185411585,male,0-17
person_years_exposure,county,11,1850.1451556780667,1763.5142870201498,1925.589584694917,male,18-44
person_years_exposure,county,11,1961.8547149394922,1861.8918750393677,2047.9595963411357,male,45-64
person_years_exposure,county,11,566.7399211288111,510.3604385749319,610.6543224125254,male,65-74
person_years_exposure,county,11,156.1800297504258,119.56770243448726,183.8485852428636,male,75-84
person_years_exposure,county,11,39.83235896311604,21.509337125039668,55.7723010556607,male,85+
person_years_exposure,county,11,3811.999870617559,3634.1025580151595,3966.1159342644637,male,18-64
person_years_exposure,county,11,762.7523098423529,660.61228377911,841.350564063667,male,65+
mortality_rate,county,11,0.0027779242249351336,0.0004894447893923143,0.006556010750008387,male,0-17
mortality_rate,county,11,0.0006909297406081111,0.0,0.0021619172477637186,male,18-44
mortality_rate,county,11,0.006503929943351355,0.001551621479316285,0.014823789439135206,male,45-64
mortality_rate,county,11,0.029150831926412744,0.008134345277818575,0.0675172859513486,male,65-74
mortality_rate,county,11,0.08389800601952438,0.02326440739899039,0.20505197686609636,male,75-84
mortality_rate,county,11,0.13629534185203643,0.034812679290220645,0.38983334229423905,male,85+
qualifying_event_rate,county,11,0.010611526926091458,0.006349529176873662,0.015733711956147613,male,0-17
qualifying_event_rate,county,11,0.025214448975438862,0.017012717736371363,0.03546511842859622,male,18-44
qualifying_event_rate,county,11,0.03731471761391762,0.026287678076646545,0.0502643306468912,male,45-64
qualifying_event_rate,county,11,0.062129665677637294,0.04193487144148288,0.08685014745208196,male,65-74
qualifying_event_rate,county,11,0.057860411104615546,0.027451383317508595,0.09401708941990372,male,75-84
qualifying_event_rate,county,11,0.04971862083792091,0.0,0.11071350458069831,male,85+
person_years_exposure,county,11,1962.4748149420045,1851.4813047673606,2059.0005522157976,female,0-17
person_years_exposure,county,11,1959.421153352699,1864.5594315893022,2044.2496436362758,female,18-44
person_years_exposure,county,11,1742.8556722443423,1654.0551223802445,1820.417081424847,female,45-64
person_years_exposure,county,11,596.0687781695569,542.480437250727,639.9389671109992,female,65-74
person_years_exposure,county,11,265.20983076186684,210.71179490370233,303.87932688938037,female,75-84
person_years_exposure,county,11,28.00816626011226,16.698086851797054,36.31707287544957,female,85+
person_years_exposure,county,11,3702.2768255970414,3523.403838693301,3858.5813933366276,female,18-64
person_years_exposure,county,11,889.2867751915361,778.0155674030308,972.0469826260774,female,65+
mortality_rate,county,11,0.003487803517469485,0.0005195085971670323,0.008042072701230363,female,0-17
mortality_rate,county,11,0.0006999934796575675,0.0,0.0020757162339722227,female,18-44
mortality_rate,county,11,0.0066709280802225894,0.0016937674013180488,0.015148215307737354,female,45-64
mortality_rate,county,11,0.027227976573030353,0.007819067492689962,0.06184936688237864,female,65-74
mortality_rate,county,11,0.06849041426445752,0.021041792016068126,0.16300318495002641,female,75-84
mortality_rate,county,11,0.0883183483648796,0.0,0.29941071929603247,female,85+
qualifying_event_rate,county,11,0.011381266678528082,0.006777998387150302,0.01679016545875359,female,0-17
qualifying_event_rate,county,11,0.024838849223339433,0.016755656791357362,0.034867385312428216,female,18-44
qualifying_event_rate,county,11,0.03843593150988608,0.02688718863395278,0.052691759312463116,female,45-64
qualifying_event_rate,county,11,0.057544171174591305,0.03747206354606639,0.08036286581311261,female,65-74
qualifying_event_rate,county,11,0.056887348040701564,0.03188200830163444,0.0854120413523319,female,75-84
qualifying_event_rate,county,11,0.048031793581262625,0.0,0.12356289510884691,female,85+
person_years_exposure,county,12,2411.360325939339,2060.792080831825,2733.423600559535,male,0-17
person_years_exposure,county,12,2412.3982021459974,2071.8941051398074,2732.9840717961215,male,18-44
person_years_exposure,county,12,1814.5342971896953,1556.5664924441726,2059.388333979004,male,45-64
person_years_exposure,county,12,572.674647599657,474.7983991806591,665.0015881783896,male,65-74
person_years_exposure,county,12,142.2107010130609,104.1246957928461,175.07505052224508,male,75-84
person_years_exposure,county,12,8.618354273094463,3.0684077042137887,14.86311134265009,male,85+
person_years_exposure,county,12,4226.932499335693,3631.9717032334934,4792.375066485456,male,18-64
person_years_exposure,county,12,723.5037028858123,589.3366253121906,848.0748842787298,male,65+
mortality_rate,county,12,0.0030254334359623722,0.0004521356779980232,0.006941536176242288,male,0-17
mortality_rate,county,12,0.000696880117989848,0.0,0.001913250748335749,male,18-44
mortality_rate,county,12,0.0094121193011898,0.002688564696681212,0.020152906778998954,male,45-64
mortality_rate,county,12,0.035344693115466674,0.011157294988800043,0.07857868504996932,male,65-74
mortality_rate,county,12,0.0708831016256732,0.018952540285049096,0.18383922170470085,male,75-84
mortality_rate,county,12,0.09720264587541508,0.0,0.5008399005752173,male,85+
qualifying_event_rate,county,12,0.010890426414090644,0.006478955073216628,0.016274298085788768,male,0-17
qualifying_event_rate,county,12,0.01705747170010934,0.010816868429529511,0.023908477539526154,male,18-44
qualifying_event_rate,county,12,0.025212811788460368,0.01690297435224043,0.03485948286513833,male,45-64
qualifying_event_rate,county,12,0.04551988538067314,0.02884097127096602,0.06505138345035084,male,65-74
qualifying_event_rate,county,12,0.04296089098935103,0.015288053726234922,0.07402698984391008,male,75-84
qualifying_event_rate,county,12,0.0295764170763147,0.0,0.16088120421596563,male,85+
person_years_exposure,county,12,2564.5133439488195,2194.126372525841,2902.230893629593,female,0-17
person_years_exposure,county,12,2533.3828133830198,2171.0840168984237,2875.6299710649605,female,18-44
person_years_exposure,county,12,2092.8546566503687,1792.6963422293477,2373.7695522493573,female,45-64
person_years_exposure,county,12,453.70879080531313,373.5919037460598,528.2868558423928,female,65-74
person_years_exposure,county,12,113.86782429694574,79.95736183200876,142.78790009122258,female,75-84
person_years_exposure,county,12,2.3185148042306505,0.05625705294590709,5.092029377041683,female,85+
person_years_exposure,county,12,4626.2374700333885,3972.1798146291185,5245.948034256889,female,18-64
person_years_exposure,county,12,569.8951299064895,459.8077319009225,670.4821120341201,female,65+
mortality_rate,county,12,0.0015374734169559029,0.0,0.0037851222982221685,female,0-17
mortality_rate,county,12,0.0008865986372587013,0.0,0.0024471299636369516,female,18-44
mortality_rate,county,12,0.00894598972293937,0.002699637811549415,0.01941250851619186,female,45-64
mortality_rate,county,12,0.03574618975984289,0.009721057590021455,0.08287314169227404,female,65-74
mortality_rate,county,12,0.07465387902784452,0.019509459355095928,0.18676876519132826,female,75-84
mortality_rate,county,12,0.08574445693938265,0.0,0.9781500240676939,female,85+
qualifying_event_rate,county,12,0.009320801690855637,0.005557530265767537,0.013911474065296671,female,0-17
qualifying_event_rate,county,12,0.017191918531782965,0.011210594251777119,0.02421761759152599,female,18-44
qualifying_event_rate,county,12,0.028512659191540272,0.01926066894602096,0.038935944035822095,female,45-64
qualifying_event_rate,county,12,0.041570576838685924,0.02427092653730918,0.06214669380687892,female,65-74
qualifying_event_rate,county,12,0.04361011167548287,0.015596474439614434,0.07903427233641507,female,75-84
qualifying_event_rate,county,12,0.025486743172212972,0.0,0.21974429822307198,female,85+
person_years_exposure,county,13,2264.243408896162,2064.5273292732445,2513.4858356136006,male,0-17
person_years_exposure,county,13,2004.3965558440211,1834.128536244579,2218.0588305387855,male,18-44
person_years_exposure,county,13,2017.3682284293839,1834.9653970218885,2236.2917465578894,male,45-64
person_years_exposure,county,13,497.67471348703305,436.706515973037,561.2685100261924,male,65-74
person_years_exposure,county,13,183.03089669504374,142.50472257587663,218.51460956782248,male,75-84
person_years_exposure,county,13,44.45504230505215,25.392603589704493,61.23173982664126,male,85+
person_years_exposure,county,13,4021.764784273405,3673.895572961037,4444.289667142723,male,18-64
person_years_exposure,county,13,725.1606524871289,611.4311293300663,831.530945406669,male,65+
mortality_rate,county,13,0.0005943279418249656,0.0,0.001734831671701782,male,0-17
mortality_rate,county,13,0.0007354438369254081,0.0,0.0021269417444908815,male,18-44
mortality_rate,county,13,0.005848139866704048,0.0015453223758208723,0.012687729512344245,male,45-64
mortality_rate,county,13,0.02924498827088117,0.007754259675347888,0.06555929064420844,male,65-74
mortality_rate,county,13,0.07287345001138804,0.020382917415369073,0.1731161912146629,male,75-84
mortality_rate,county,13,0.13321692122653492,0.03269079603516423,0.3587574913056898,male,85+
qualifying_event_rate,county,13,0.011382156421430882,0.006783685500713062,0.01671425721431877,male,0-17
qualifying_event_rate,county,13,0.023504482957795603,0.015563628573074485,0.032969075514735706,male,18-44
qualifying_event_rate,county,13,0.035607528205039575,0.02499559916314063,0.048309981403454175,male,45-64
qualifying_event_rate,county,13,0.06796310768740552,0.0455727308866307,0.0955245784770364,male,65-74
qualifying_event_rate,county,13,0.05470319697107015,0.027712958572750322,0.08561518482394465,male,75-84
qualifying_event_rate,county,13,0.060282099971517365,0.0,0.12383493144750231,male,85+
person_years_exposure,county,13,2222.7658127895534,2027.2983658036376,2469.403413354756,female,0-17
person_years_exposure,county,13,2204.2433365423167,2013.7755505671776,2440.144635946073,female,18-44
person_years_exposure,county,13,1838.0272358152506,1676.506954777271,2031.9848725440315,female,45-64
person_years_exposure,county,13,465.9444895454716,408.6095145140754,525.3504053504116,female,65-74
person_years_exposure,county,13,190.08020096102595,147.01499627585707,226.48110023193246,female,75-84
person_years_exposure,county,13,38.341453988924954,22.630781773938793,51.734784963416075,female,85+
