estimand,level,unit,sex,age_band,estimate,lower,upper
mortality_rate,county,3,female,85+,0.03614857910334998,0.0,0.17250012398032868
qualifying_event_rate,county,3,female,0-17,0.025253877070173757,0.00940162595311971,0.049391526584346104
qualifying_event_rate,county,3,female,18-44,0.026152280685973462,0.010032967860894682,0.05060106663672804
qualifying_event_rate,county,3,female,45-64,0.056315942698367275,0.023316855864050908,0.10535025023009695
qualifying_event_rate,county,3,female,65-74,0.05925783741392343,0.023561436644702914,0.108472453387914
qualifying_event_rate,county,3,female,75-84,0.05148499241031428,0.014158420992392607,0.10335058395754966
qualifying_event_rate,county,3,female,85+,0.01774938925233111,0.0,0.09491536789170801
person_years_exposure,county,4,male,0-17,2862.6782101814933,2504.7036060115347,3242.589243396792
person_years_exposure,county,4,male,18-44,3836.7186644440426,3359.4125285554046,4336.8653771768495
person_years_exposure,county,4,male,45-64,2926.641088878724,2558.8729866439203,3324.7105990156047
person_years_exposure,county,4,male,65-74,769.9927599050704,656.1637589046616,888.2692107660979
person_years_exposure,county,4,male,75-84,231.75895089535632,181.71468436669912,279.2752061771094
person_years_exposure,county,4,male,85+,15.98961912438311,8.683647523580959,23.742260446319143
person_years_exposure,county,4,male,18-64,6763.359753322767,5913.865697015014,7659.342909578982
person_years_exposure,county,4,male,65+,1017.7413299248099,860.6591561127183,1179.9922687816638
mortality_rate,county,4,male,0-17,0.011886029937012293,0.007935988549746328,0.016953706004400125
mortality_rate,county,4,male,18-44,0.005077504694776174,0.0030355720472741584,0.007549384683631576
mortality_rate,county,4,male,45-64,0.04331337238248994,0.03290841220117144,0.05867009796782607
mortality_rate,county,4,male,65-74,0.09320463293946658,0.06751797545824809,0.1334389026552488
mortality_rate,county,4,male,75-84,0.16744516887050323,0.11569544575703436,0.24897569993688684
mortality_rate,county,4,male,85+,0.06291545334226425,0.0,0.20771902378872287
qualifying_event_rate,county,4,male,0-17,0.012598151268533085,0.004383551359985928,0.025165065808247716
qualifying_event_rate,county,4,male,18-44,0.022022628265472168,0.008781164331715798,0.04168013683345741
qualifying_event_rate,county,4,male,45-64,0.037134447278736174,0.014764812361547303,0.06955998797006466
qualifying_event_rate,county,4,male,65-74,0.04540655113091992,0.017310364065563313,0.08435100831303066
qualifying_event_rate,county,4,male,75-84,0.06930875063713417,0.025533028275244833,0.13074908507135263
qualifying_event_rate,county,4,male,85+,0.01779168355226769,0.0,0.08813456030888127
person_years_exposure,county,4,female,0-17,2787.4063476443703,2437.020438470273,3161.575642915656
person_years_exposure,county,4,female,18-44,3751.3468719122156,3282.814619725214,4240.305929414019
person_years_exposure,county,4,female,45-64,2983.941225780238,2610.6257826322803,3390.67557942938
person_years_exposure,county,4,female,65-74,801.2837900114685,695.763622442511,916.5872932991597
person_years_exposure,county,4,female,75-84,188.04954859142504,151.5346982537959,225.2102596839271
person_years_exposure,county,4,female,85+,25.820087941542376,17.015061070251335,33.83995072632837
person_years_exposure,county,4,female,18-64,6735.288097692453,5885.932009339447,7623.160376629894
person_years_exposure,county,4,female,65+,1015.1534265444359,877.4790136296305,1161.2136409124544
mortality_rate,county,4,female,0-17,0.012113285336396832,0.007806576643747518,0.017344446743033422
mortality_rate,county,4,female,18-44,0.01278355962369459,0.008969062652454436,0.01778278491354881
mortality_rate,county,4,female,45-64,0.028859888456744795,0.02135525419419799,0.03930291492758714
mortality_rate,county,4,female,65-74,0.05927438700347378,0.04171180800114926,0.083963691169315
mortality_rate,county,4,female,75-84,0.1568435537297712,0.10186943259790945,0.2354367063841786
mortality_rate,county,4,female,85+,0.04259399393910538,0.0,0.13305997100421585
qualifying_event_rate,county,4,female,0-17,0.013077793638091712,0.004744825225906189,0.02616531410819232
qualifying_event_rate,county,4,female,18-44,0.024734475596214955,0.009856045806440448,0.04760818283561489
qualifying_event_rate,county,4,female,45-64,0.036673033247374476,0.015119591564704705,0.06910853866596395
qualifying_event_rate,county,4,female,65-74,0.04871718933468378,0.019453969228666216,0.0927951431857926
qualifying_event_rate,county,4,female,75-84,0.05441919849943828,0.016706750693483152,0.10642352669904344
qualifying_event_rate,county,4,female,85+,0.01750364987886095,0.0,0.07036764044175708
person_years_exposure,county,5,male,0-17,2083.7590083488226,1859.4393177347977,2265.435186782801
person_years_exposure,county,5,male,18-44,2926.7740095828026,2608.333364831188,3157.381921725918
person_years_exposure,county,5,male,45-64,2701.6906870916914,2414.3626308423813,2926.7537572887177
person_years_exposure,county,5,male,65-74,728.6437236818155,642.0691980722069,804.6213831231394
person_years_exposure,county,5,male,75-84,246.65864012242517,209.95662360515158,281.95330565592104
person_years_exposure,county,5,male,85+,20.420328043318662,15.15161088113638,24.21525233943402
person_years_exposure,county,5,male,18-64,5628.464696674494,5030.246741463381,6074.443382574105
person_years_exposure,county,5,male,65+,995.7226918475593,876.4789728532838,1102.537365062752
mortality_rate,county,5,male,0-17,0.01741917521931298,0.011829571899445673,0.024727160347805487
mortality_rate,county,5,male,18-44,0.013594352528066057,0.009317480600018017,0.019284987666295432
mortality_rate,county,5,male,45-64,0.03648720740256763,0.027437530764778038,0.05051546824229353
mortality_rate,county,5,male,65-74,0.051630965694828834,0.034618939453018305,0.07491434374609043
mortality_rate,county,5,male,75-84,0.06236895311524589,0.03430986132009071,0.09949885104870541
mortality_rate,county,5,male,85+,0.012396902822989239,0.0,0.06230071136317497
qualifying_event_rate,county,5,male,0-17,0.009477360422738522,0.0031233719883894933,0.019545390274776468
qualifying_event_rate,county,5,male,18-44,0.010293403161675738,0.0036389945090202543,0.02054140057806887
qualifying_event_rate,county,5,male,45-64,0.021905409419280226,0.008575738104230993,0.04265168020723248
qualifying_event_rate,county,5,male,65-74,0.04050798491548075,0.015353737137822197,0.07845825905009216
qualifying_event_rate,county,5,male,75-84,0.018602464470379245,0.0037886451778183583,0.04208381726247588
qualifying_event_rate,county,5,male,85+,0.016739315090582692,0.0,0.08279650146724846
person_years_exposure,county,5,female,0-17,2065.352151009585,1840.925605707392,2239.286435301807
person_years_exposure,county,5,female,18-44,2876.7650967814952,2570.4896017288766,3107.5791913619905
person_years_exposure,county,5,female,45-64,2878.673140390346,2565.847114649235,3114.255481772908
person_years_exposure,county,5,female,65-74,782.0336785047531,688.9470757698017,863.2115178232862
person_years_exposure,county,5,female,75-84,209.36636910321235,180.8698725722509,235.24771751667967
person_years_exposure,county,5,female,85+,23.650887467131177,18.32027367291216,28.101758387884747
person_years_exposure,county,5,female,18-64,5755.438237171841,5130.630027664636,6214.654444899602
person_years_exposure,county,5,female,65+,1015.0509350750966,894.4326721498026,1119.989586411407
mortality_rate,county,5,female,0-17,0.01732003553910356,0.01143201701260184,0.024556970985967357
mortality_rate,county,5,female,18-44,0.015493375121630718,0.010635195670381924,0.022222482629793056
mortality_rate,county,5,female,45-64,0.01951871071879698,0.013778339686451901,0.027258826888230846
mortality_rate,county,5,female,65-74,0.06895902127792052,0.048248089860328094,0.09744908103400117
mortality_rate,county,5,female,75-84,0.04714840387250593,0.021505330712899434,0.07846904632365574
mortality_rate,county,5,female,85+,0.011721522309571025,0.0,0.05366364534396557
qualifying_event_rate,county,5,female,0-17,0.012923653004260058,0.0044912169695152625,0.026695596412155922
qualifying_event_rate,county,5,female,18-44,0.023267983719764993,0.009034942770082552,0.045418579632689804
qualifying_event_rate,county,5,female,45-64,0.021733272667686928,0.008317162890032256,0.0424011823543873
qualifying_event_rate,county,5,female,65-74,0.037010858911219545,0.013590144097104276,0.07123384216546204
qualifying_event_rate,county,5,female,75-84,0.05063148059663996,0.014898914172896856,0.09839303243571186
qualifying_event_rate,county,5,female,85+,0.01668494405725084,0.0,0.07665846128385287
person_years_exposure,county,6,male,0-17,2834.361058395467,2586.0595430609746,3039.6594085511542
person_years_exposure,county,6,male,18-44,3975.0201076581925,3624.568032243998,4253.28239078637
person_years_exposure,county,6,male,45-64,3247.503811555786,2932.5404730632536,3496.9881915225114
person_years_exposure,county,6,male,65-74,807.3562507266288,712.2338249149484,884.1813554557298
person_years_exposure,county,6,male,75-84,264.17918296424705,215.00923467104212,304.6886678718285
person_years_exposure,county,6,male,85+,15.966433962944244,8.250492596734968,23.990922811298656
person_years_exposure,county,6,male,18-64,7222.523919213978,6571.856514358816,7731.442348956876
person_years_exposure,county,6,male,65+,1087.50186765382,947.8641399697309,1199.808684496155
mortality_rate,county,6,male,0-17,0.027740454805803914,0.02038619092736362,0.0382174497905196
mortality_rate,county,6,male,18-44,0.0256903427254389,0.019549262713006395,0.03478725363412153
mortality_rate,county,6,male,45-64,0.053377084436186294,0.04168126343992995,0.07203470980498924
mortality_rate,county,6,male,65-74,0.06995380358235806,0.049563662910170954,0.09856425583405685
mortality_rate,county,6,male,75-84,0.19255864363904207,0.13859699783110205,0.2754913975478576
mortality_rate,county,6,male,85+,0.03943698190371917,0.0,0.15578702406912995
qualifying_event_rate,county,6,male,0-17,0.011580817712963432,0.004213210963279776,0.023283549373573107
qualifying_event_rate,county,6,male,18-44,0.012915127278499415,0.004975556278703326,0.026026271621627333
qualifying_event_rate,county,6,male,45-64,0.016837752081437608,0.006356225191897613,0.03312727589623751
qualifying_event_rate,county,6,male,65-74,0.03277600692220319,0.011539952624417805,0.06593254500446089
qualifying_event_rate,county,6,male,75-84,0.04137542023596874,0.012894062363205047,0.08558641595583226
qualifying_event_rate,county,6,male,85+,0.01870785114687399,0.0,0.09407357484972931
person_years_exposure,county,6,female,0-17,2991.412561612893,2734.327962737031,3208.003791315323
person_years_exposure,county,6,female,18-44,3767.328911996712,3467.933731743906,4016.49161462204
person_years_exposure,county,6,female,45-64,3148.5166200374797,2861.0872695755656,3383.2722537268455
person_years_exposure,county,6,female,65-74,818.7825089361273,712.046886039106,904.9691732149817
person_years_exposure,county,6,female,75-84,270.29907813467605,215.3858823338511,312.5777531120044
person_years_exposure,county,6,female,85+,8.35193774450186,2.314458039170944,15.033421257463207
person_years_exposure,county,6,female,18-64,6915.845532034192,6310.835411089388,7395.525947675697
person_years_exposure,county,6,female,65+,1097.4335248153052,938.826254541969,1216.1030955863716
mortality_rate,county,6,female,0-17,0.01943535335189702,0.01401640132604992,0.02663897252946034
mortality_rate,county,6,female,18-44,0.017178559841208387,0.012682016169049869,0.023613696665297185
mortality_rate,county,6,female,45-64,0.04380162879634357,0.033629171960057005,0.05965400462443605
mortality_rate,county,6,female,65-74,0.10395915634672286,0.07701321681752056,0.14895894363346826
mortality_rate,county,6,female,75-84,0.17815164338461723,0.1272057150169779,0.26132766008155245
mortality_rate,county,6,female,85+,0.05012560273167473,0.0,0.25966466928281906
qualifying_event_rate,county,6,female,0-17,0.012094189682078945,0.0043701392941330325,0.02442412999191762
qualifying_event_rate,county,6,female,18-44,0.014156975836424272,0.005327289348224652,0.02863009908447711
qualifying_event_rate,county,6,female,45-64,0.026372166053235436,0.010635324030047603,0.05127221158412829
qualifying_event_rate,county,6,female,65-74,0.03075617384672842,0.010704625995546786,0.061019531362429644
qualifying_event_rate,county,6,female,75-84,0.04147524796702789,0.013109152005919618,0.08554484476130066
qualifying_event_rate,county,6,female,85+,0.014950831147262676,0.0,0.10860137316990555
person_years_exposure,county,7,male,0-17,2073.3526400703286,1996.445566179335,2149.677269825033
person_years_exposure,county,7,male,18-44,2413.0932821647248,2332.9006022802405,2493.2083485165635
person_years_exposure,county,7,male,45-64,2780.036067056301,2666.6354602266274,2882.9117951083012
person_years_exposure,county,7,male,65-74,777.2429383365059,721.3686698585684,826.1861315944439
person_years_exposure,county,7,male,75-84,300.00647245166425,263.5671961409413,331.272775138384
person_years_exposure,county,7,male,85+,14.2959433940374,7.7016984080969735,21.39460044553363
person_years_exposure,county,7,male,18-64,5193.129349221026,5008.794296373517,5363.8567645609355
person_years_exposure,county,7,male,65+,1091.5453541822073,1004.9109471432024,1164.2919583825892
mortality_rate,county,7,male,0-17,0.016514193211526515,0.010791617820122827,0.02374979421656412
mortality_rate,county,7,male,18-44,0.021668691635427888,0.015508276442124314,0.030495274835028407
mortality_rate,county,7,male,45-64,0.03372434045856618,0.025170812907712958,0.04619277584524604
mortality_rate,county,7,male,65-74,0.05343364926299827,0.03673813047590318,0.07672146614349225
mortality_rate,county,7,male,75-84,0.09491316794614545,0.061934837931639175,0.13959731291449953
mortality_rate,county,7,male,85+,0.03566301599262522,0.0,0.15231081316763526
qualifying_event_rate,county,7,male,0-17,0.009872766536138137,0.003345778231152355,0.019681006356529824
qualifying_event_rate,county,7,male,18-44,0.01579234367737078,0.005930205875276378,0.031122096308602375
qualifying_event_rate,county,7,male,45-64,0.02116917651398159,0.008084853057558322,0.0415918320535395
qualifying_event_rate,county,7,male,65-74,0.03053197475383194,0.010466842547617173,0.05867774861377042
qualifying_event_rate,county,7,male,75-84,0.032087523884386945,0.009535730211903173,0.06337192414432476
qualifying_event_rate,county,7,male,85+,0.012688763122895554,0.0,0.07914673356758804
person_years_exposure,county,7,female,0-17,2096.999000074335,2014.6191192856968,2177.9657627289266
person_years_exposure,county,7,female,18-44,2661.5071941615747,2565.511476185257,2761.2899080050915
person_years_exposure,county,7,female,45-64,2943.794482198395,2824.7064589404713,3055.4212615532556
person_years_exposure,county,7,female,65-74,804.3192142633116,742.5828290805205,858.480590939463
person_years_exposure,county,7,female,75-84,254.6127728362327,214.75566332147983,286.4179817883282
person_years_exposure,county,7,female,85+,8.8822426958314,5.949936379427231,12.11773474319528
person_years_exposure,county,7,female,18-64,5605.30167635997,5402.2048009356695,5805.410097675476
person_years_exposure,county,7,female,65+,1067.8142297953755,971.6038752693228,1141.2245223256332
mortality_rate,county,7,female,0-17,0.025017615201838588,0.0177051962204776,0.0358981556994017
mortality_rate,county,7,female,18-44,0.02499006225294172,0.018187675158133073,0.034645643432561116
mortality_rate,county,7,female,45-64,0.035346964554754993,0.02697531043206614,0.047720696307443786
mortality_rate,county,7,female,65-74,0.06432677088273812,0.046032852734723004,0.09270735885682206
mortality_rate,county,7,female,75-84,0.12737306767777978,0.08474405330793482,0.18634411216883956
mortality_rate,county,7,female,85+,0.011561802444392338,0.0,0.133936016804249
qualifying_event_rate,county,7,female,0-17,0.013299791004436035,0.004718116379311469,0.026852699993563885
qualifying_event_rate,county,7,female,18-44,0.011346293654116166,0.004144611704035464,0.0223691433136374
qualifying_event_rate,county,7,female,45-64,0.019008968333944554,0.0075456832723659,0.036739109230048375
qualifying_event_rate,county,7,female,65-74,0.03446783819113666,0.012644775299173548,0.06772144241805927
qualifying_event_rate,county,7,female,75-84,0.04105210347152573,0.011652578025191956,0.08085745595452032
qualifying_event_rate,county,7,female,85+,0.016634750606507983,0.0,0.11825972902391645
person_years_exposure,county,8,male,0-17,2270.10065329828,2068.7169544632798,2431.088070080258
person_years_exposure,county,8,male,18-44,3204.232854566229,2938.1329546470715,3420.302620825167
person_years_exposure,county,8,male,45-64,2639.82783621744,2396.4310706066885,2837.3024979556576
person_years_exposure,county,8,male,65-74,731.7606666618535,653.8218057489928,798.186234469027
person_years_exposure,county,8,male,75-84,264.4008393295282,222.55826263430163,301.781506692698
person_years_exposure,county,8,male,85+,17.255230976438337,11.697533493812553,22.58028368613065
person_years_exposure,county,8,male,18-64,5844.060690783669,5349.2839037265485,6252.896931179913
person_years_exposure,county,8,male,65+,1013.4167369678202,900.0981274349464,1109.9954815494177
mortality_rate,county,8,male,0-17,0.02026772053395579,0.014038876184926692,0.028241331450482004
mortality_rate,county,8,male,18-44,0.018446059145099603,0.013129747285678228,0.025735218486875207
mortality_rate,county,8,male,45-64,0.040083476320227816,0.030796593771041006,0.05439055382736423
mortality_rate,county,8,male,65-74,0.05024068910940619,0.03363431206014427,0.07357665265403192
mortality_rate,county,8,male,75-84,0.13469392219288995,0.0916541409789119,0.2008913042868176
mortality_rate,county,8,male,85+,0.028624066482591984,0.0,0.13279575924971504
qualifying_event_rate,county,8,male,0-17,0.01190342490628738,0.004150573891814027,0.023976871291064128
qualifying_event_rate,county,8,male,18-44,0.013121681158434975,0.004742726437129401,0.026035970770459743
qualifying_event_rate,county,8,male,45-64,0.017206932672107985,0.006488554928155101,0.03448229634024265
qualifying_event_rate,county,8,male,65-74,0.032883686398478565,0.011555867827167847,0.06552290945724147
qualifying_event_rate,county,8,male,75-84,0.041016666529580685,0.012136963900574596,0.082443956797912
qualifying_event_rate,county,8,male,85+,0.01921051320173259,0.0,0.08420333934561211
person_years_exposure,county,8,female,0-17,2345.421686939002,2140.0670223444977,2514.766010192141
person_years_exposure,county,8,female,18-44,2930.6228946503024,2684.6898989886126,3124.2262611375086
person_years_exposure,county,8,female,45-64,2790.6227637896704,2543.426591494274,2987.551364133124
person_years_exposure,county,8,female,65-74,779.8077953240322,690.5767745972288,850.9524635922842
person_years_exposure,county,8,female,75-84,187.26565498422943,153.04516628896488,215.75205604169685
person_years_exposure,county,8,female,85+,31.029072961520402,22.67407237559919,39.395827792106516
person_years_exposure,county,8,female,18-64,5721.245658439973,5234.43647827023,6109.1475593259065
person_years_exposure,county,8,female,65+,998.1025232697821,877.3197320001153,1092.0585027543007
mortality_rate,county,8,female,0-17,0.014119512547323547,0.009359198711274039,0.020117037762394083
mortality_rate,county,8,female,18-44,0.012869890883555855,0.008806122992566435,0.0180385623371893
mortality_rate,county,8,female,45-64,0.030371139958793064,0.02254263822521828,0.04149976488692963
mortality_rate,county,8,female,65-74,0.07697271833030132,0.056404212555294944,0.10803713869492095
mortality_rate,county,8,female,75-84,0.12403684020634856,0.07828329732663519,0.18935696608681174
mortality_rate,county,8,female,85+,0.04932681859746027,0.0,0.13634442779533576
qualifying_event_rate,county,8,female,0-17,0.012318713639382929,0.0042537823692165196,0.024767537791190626
qualifying_event_rate,county,8,female,18-44,0.014568348597643272,0.005633411294654862,0.029206991382128962
qualifying_event_rate,county,8,female,45-64,0.0263758260069499,0.010156443716376088,0.051092674738018144
qualifying_event_rate,county,8,female,65-74,0.031595200434630356,0.011735205084108472,0.061597327141314974
qualifying_event_rate,county,8,female,75-84,0.04045044700657869,0.010538722662065417,0.08374450637074778
qualifying_event_rate,county,8,female,85+,0.019210079930356568,0.0,0.06953596994507451
person_years_exposure,county,9,male,0-17,2742.4873013352444,2391.9864207253595,3108.967985143577
person_years_exposure,county,9,male,18-44,3590.670865479888,3141.2165334217334,4053.156939734681
person_years_exposure,county,9,male,45-64,3385.6191361779715,2954.5257958135617,3837.5565076751936
person_years_exposure,county,9,male,65-74,725.3681934343351,622.1817911038578,830.3376733591384
person_years_exposure,county,9,male,75-84,277.30796355363435,227.27554045210414,328.45034419343153
person_years_exposure,county,9,male,85+,24.1016751935447,13.544054693644139,34.75672741465326
person_years_exposure,county,9,male,18-64,6976.29000165786,6091.255032071122,7886.997874454126
person_years_exposure,county,9,male,65+,1026.7778321815142,875.3961730267614,1185.2365978127568
mortality_rate,county,9,male,0-17,0.008932249939433909,0.005636334988273978,0.013101945630520608
mortality_rate,county,9,male,18-44,0.0038388869946334564,0.002049491810711326,0.005876042032859456
mortality_rate,county,9,male,45-64,0.03139456471246524,0.023751339474920457,0.04318571711124653
mortality_rate,county,9,male,65-74,0.07300231260968511,0.05152580378949599,0.1048408221799576
mortality_rate,county,9,male,75-84,0.12396468134029517,0.08280296319687598,0.18393854157414394
mortality_rate,county,9,male,85+,0.04773665353783053,0.0,0.144316130903514
qualifying_event_rate,county,9,male,0-17,0.013254426971658939,0.005044921763030165,0.02619750300752457
qualifying_event_rate,county,9,male,18-44,0.023226694171356133,0.009208768999345387,0.04478288438704826
qualifying_event_rate,county,9,male,45-64,0.0383780893608376,0.015932151747267392,0.07236278777779748
qualifying_event_rate,county,9,male,65-74,0.048193873659194905,0.018010700846249398,0.08952501400126055
qualifying_event_rate,county,9,male,75-84,0.06994435085712321,0.024828493636745316,0.13057367850545604
qualifying_event_rate,county,9,male,85+,0.01773104189847765,0.0,0.07359662850801256
person_years_exposure,county,9,female,0-17,2692.208827721229,2352.6777091897934,3042.512076808328
person_years_exposure,county,9,female,18-44,3511.029602972389,3072.6393169623407,3967.49475769202
person_years_exposure,county,9,female,45-64,3124.8798004950027,2728.32772730305,3539.8858638730976
person_years_exposure,county,9,female,65-74,901.9218127777948,782.3049359207581,1026.8986872575363
person_years_exposure,county,9,female,75-84,243.00276405622807,199.39470844409965,284.93679197052717
person_years_exposure,county,9,female,85+,23.902372458157753,16.302978467690128,31.238986366492185
person_years_exposure,county,9,female,18-64,6635.909403467392,5805.878839738084,7499.387319887247
person_years_exposure,county,9,female,65+,1168.8269492921806,1013.1104041427922,1334.7867469732316
mortality_rate,county,9,female,0-17,0.009009287304443652,0.005610180292303521,0.013298853617849804
mortality_rate,county,9,female,18-44,0.009734947113822097,0.006422753098021598,0.013874275343611355
mortality_rate,county,9,female,45-64,0.02285291026072035,0.01656162972287314,0.03134197227231652
mortality_rate,county,9,female,65-74,0.043320460708999434,0.029349143614254822,0.06305144471602467
mortality_rate,county,9,female,75-84,0.1175959659182896,0.0761966777435068,0.1759019093350687
mortality_rate,county,9,female,85+,0.029389626763060894,0.0,0.11015680428200873
qualifying_event_rate,county,9,female,0-17,0.013786527462253489,0.004789754900049252,0.0277418342409672
qualifying_event_rate,county,9,female,18-44,0.02615766382416692,0.010199724715719945,0.05012031840918705
qualifying_event_rate,county,9,female,45-64,0.03860570367367093,0.015970677122321187,0.07180321902428473
qualifying_event_rate,county,9,female,65-74,0.050237913434584454,0.020211187128522278,0.09287707804627691
qualifying_event_rate,county,9,female,75-84,0.056714133808754556,0.018406169107216985,0.11017708420658802
qualifying_event_rate,county,9,female,85+,0.018201900472882986,0.0,0.07469967376045751
person_years_exposure,county,10,male,0-17,667.1807446356444,579.4074804449835,758.7468579264554
person_years_exposure,county,10,male,18-44,844.5605227451478,732.590823100096,959.914467565581
person_years_exposure,county,10,male,45-64,966.744933882137,838.5241461098396,1092.7316460465793
person_years_exposure,county,10,male,65-74,205.7359713483442,161.08838235674432,245.18785525135527
person_years_exposure,county,10,male,75-84,99.54869506476014,74.568149859207,124.20190196137735
person_years_exposure,county,10,male,85+,10.044694476442501,4.76257343396066,15.43713357619568
person_years_exposure,county,10,male,18-64,1811.305456627285,1578.8907321115998,2044.8504147612384
person_years_exposure,county,10,male,65+,315.3293608895468,249.0455885800975,375.15283929364625
mortality_rate,county,10,male,0-17,0.02938430983724051,0.017645879394497445,0.04412557531957807
mortality_rate,county,10,male,18-44,0.05158409697324401,0.035289155925116764,0.0729540455317152
mortality_rate,county,10,male,45-64,0.06817970058701572,0.04978466205198893,0.0936675121201711
mortality_rate,county,10,male,65-74,0.21538212392316936,0.154164809745932,0.3150293903393632
mortality_rate,county,10,male,75-84,0.14546970377543833,0.08379489034517798,0.23795256736190665
mortality_rate,county,10,male,85+,0.05917844710875325,0.0,0.2781185104807497
qualifying_event_rate,county,10,male,0-17,0.018497465376953057,0.005312467726653934,0.03861694600821326
qualifying_event_rate,county,10,male,18-44,0.024104556199440092,0.007858772330447931,0.04768156894532432
qualifying_event_rate,county,10,male,45-64,0.03159333227587932,0.011695647668994625,0.06125398972252543
qualifying_event_rate,county,10,male,65-74,0.051011385734608485,0.01540042137788068,0.10574221004489988
qualifying_event_rate,county,10,male,75-84,0.06120663726336116,0.015839995799166118,0.1268100789141166
qualifying_event_rate,county,10,male,85+,0.024415999935633433,0.0,0.13618351022474953
person_years_exposure,county,10,female,0-17,772.0251378066581,668.2805608557576,877.2403128518368
person_years_exposure,county,10,female,18-44,1066.4611643656292,932.780705489023,1202.5431663956313
person_years_exposure,county,10,female,45-64,1051.0226254320387,911.7560885619364,1192.2066869685777
person_years_exposure,county,10,female,65-74,285.7103452316284,237.06604116999725,332.8858850237926
person_years_exposure,county,10,female,75-84,76.58400267772062,55.10274220717421,96.44673224264048
person_years_exposure,county,10,female,85+,3.553990297239233,0.17813585739841734,6.363175575821158
person_years_exposure,county,10,female,18-64,2117.4837897976677,1846.0617960872125,2391.757560456076
person_years_exposure,county,10,female,65+,365.84833820658827,301.6983310874134,429.1891856896998
mortality_rate,county,10,female,0-17,0.04574037633719254,0.03075775027482228,0.06547149943549319
mortality_rate,county,10,female,18-44,0.02722437340946493,0.017489516388786052,0.03938430455327043
mortality_rate,county,10,female,45-64,0.053795383656179314,0.0384801927069413,0.07505983003038827
mortality_rate,county,10,female,65-74,0.12609553577025,0.08398899611961998,0.18565129426187907
mortality_rate,county,10,female,75-84,0.1599208849337156,0.08715765144138676,0.2662335082545911
mortality_rate,county,10,female,85+,0.061387684398096554,0.0,0.5229711136022905
qualifying_event_rate,county,10,female,0-17,0.015393908395321305,0.004329947432547737,0.03129974620947943
qualifying_event_rate,county,10,female,18-44,0.017848044947131853,0.005738445552741012,0.036069942580500884
qualifying_event_rate,county,10,female,45-64,0.03456910747288335,0.013203006280034263,0.06799295941756978
qualifying_event_rate,county,10,female,65-74,0.06553655560050625,0.023959223202907293,0.12652138631645804
qualifying_event_rate,county,10,female,75-84,0.059279404065170724,0.012462343222655636,0.11883111578327918
qualifying_event_rate,county,10,female,85+,0.021826139761836498,0.0,0.19122648958106464
person_years_exposure,county,11,male,0-17,1540.0527431586897,1343.8864820399665,1733.9899510798148
person_years_exposure,county,11,male,18-44,2191.5618792230975,1922.42506137951,2465.533800514646
person_years_exposure,county,11,male,45-64,2020.4419332499176,1769.706440522426,2271.9847673826775
person_years_exposure,county,11,male,65-74,545.3092668808125,462.866972622035,625.5088989192687
person_years_exposure,county,11,male,75-84,146.0236148385996,119.62358892481132,173.10567707030677
person_years_exposure,county,11,male,85+,2.233943194366787,0.35246472804020224,3.974494815762785
person_years_exposure,county,11,male,18-64,4212.003812473015,3698.549787470605,4733.489867413221
person_years_exposure,county,11,male,65+,693.566824913779,589.0760800069208,795.431460584488
mortality_rate,county,11,male,0-17,0.01459784115340748,0.0087262027642782,0.02164643206451951
mortality_rate,county,11,male,18-44,0.025468779494278646,0.018016657382234562,0.03561191201472232
mortality_rate,county,11,male,45-64,0.034808529819080294,0.02562791013980806,0.04773788295379952
mortality_rate,county,11,male,65-74,0.09921479912996177,0.07073780628100956,0.1427919460335162
mortality_rate,county,11,male,75-84,0.07457444746666722,0.037606805265628596,0.12498751591913057
mortality_rate,county,11,male,85+,0.02729434116095004,0.0,0.298105738736184
qualifying_event_rate,county,11,male,0-17,0.01793725586946536,0.006372659771569441,0.036608185674958
qualifying_event_rate,county,11,male,18-44,0.023275976220932974,0.008999708850582705,0.04568090285693823
qualifying_event_rate,county,11,male,45-64,0.030478035794599102,0.012017490250622504,0.05929583885787917
qualifying_event_rate,county,11,male,65-74,0.046351431990882465,0.017417563130932824,0.09071628599023648
qualifying_event_rate,county,11,male,75-84,0.0572375370840959,0.015180459906998105,0.11467598554760323
qualifying_event_rate,county,11,male,85+,0.01804863038691499,0.0,0.01804863038691499
person_years_exposure,county,11,female,0-17,1598.7865830522912,1395.7435393886328,1804.20361856704
person_years_exposure,county,11,female,18-44,2189.7614035245756,1919.9934737220635,2468.019411713753
person_years_exposure,county,11,female,45-64,1947.7209036482848,1704.4898740102187,2189.091509568472
person_years_exposure,county,11,female,65-74,636.9319713312619,548.6547015463483,727.0811747093105
person_years_exposure,county,11,female,75-84,160.14369745172695,130.86455160992813,189.85340078431736
person_years_exposure,county,11,female,85+,3.294394553229556,0.43968660396836545,5.560719804659018
person_years_exposure,county,11,female,18-64,4137.482307172861,3630.1600726126985,4653.183616048156
person_years_exposure,county,11,female,65+,800.3700633362185,687.2705076836709,914.5619236420139
mortality_rate,county,11,female,0-17,0.02266947491800698,0.015341459742434501,0.032147809598102754
mortality_rate,county,11,female,18-44,0.013046557314539575,0.008478150959275309,0.01888677151465344
mortality_rate,county,11,female,45-64,0.027408586745542276,0.019304309386387473,0.03790064763912876
mortality_rate,county,11,female,65-74,0.059734259108686155,0.04063071135098356,0.08604372262486153
