estimand,level,unit,estimate,lower,upper,sex,age_band
person_years_exposure,county,5,3738.8423494508424,3498.8667949476917,3959.224945981553,female,18-64
person_years_exposure,county,5,846.4857042340864,712.5496486596174,950.2910385412895,female,65+
mortality_rate,county,5,0.008101322595146612,0.0019702316897439866,0.01813020914988942,female,0-17
mortality_rate,county,5,0.0011055839564204353,0.0,0.003021944878721926,female,18-44
mortality_rate,county,5,0.008130218003654122,0.002367816098571344,0.017792165302368698,female,45-64
mortality_rate,county,5,0.0373730903292654,0.011580405226473278,0.08541651826932892,female,65-74
mortality_rate,county,5,0.10497574543610122,0.03276386932790318,0.25736658700852905,female,75-84
mortality_rate,county,5,0.12480809658666357,0.02416217402167803,0.4084365341895428,female,85+
qualifying_event_rate,county,5,0.02576176429282234,0.017761081206289598,0.03590752303993799,female,0-17
qualifying_event_rate,county,5,0.03169332614922705,0.022280238666500574,0.04281571141973384,female,18-44
qualifying_event_rate,county,5,0.039788385131071725,0.02924974304384714,0.05267780445005961,female,45-64
qualifying_event_rate,county,5,0.05943927407495154,0.041930331153961754,0.0808001704738329,female,65-74
qualifying_event_rate,county,5,0.055534589310896006,0.028442013981065214,0.08819727316900045,female,75-84
qualifying_event_rate,county,5,0.05201668503794038,0.0,0.1434740436115536,female,85+
person_years_exposure,county,6,1835.5594247478505,1709.1495349993759,2110.786472950376,male,0-17
person_years_exposure,county,6,2145.855130978125,2021.4552975679665,2470.226316669776,male,18-44
person_years_exposure,county,6,2003.901412904352,1880.4041711440098,2309.9702463817284,male,45-64
person_years_exposure,county,6,521.0070180982984,456.10362019516424,605.0924789317502,male,65-74
person_years_exposure,county,6,166.01336916651348,119.92023263557388,204.31255595535373,male,75-84
person_years_exposure,county,6,40.979542959663,21.934045558079834,57.5040280379596,male,85+
person_years_exposure,county,6,4149.756543882477,3907.1023543518177,4778.086592283274,male,18-64
person_years_exposure,county,6,727.999930224475,604.9907057813407,857.0081252740392,male,65+
mortality_rate,county,6,0.00917954992239743,0.0026958092890503734,0.020216191566406933,male,0-17
mortality_rate,county,6,0.001012580733495075,0.0,0.002872262492972014,male,18-44
mortality_rate,county,6,0.007209812724923511,0.002020461745136985,0.01592298422057378,male,45-64
mortality_rate,county,6,0.03785331740030757,0.01122682136154967,0.08646142314517626,male,65-74
mortality_rate,county,6,0.10092811214044989,0.030429217672308155,0.2511495248931034,male,75-84
mortality_rate,county,6,0.14802878104321657,0.037537099980112586,0.4245984741663211,male,85+
qualifying_event_rate,county,6,0.019610155347432944,0.013098331767168278,0.027564200340821677,male,0-17
qualifying_event_rate,county,6,0.03335936024757721,0.024457614213257716,0.04463435315235306,male,18-44
qualifying_event_rate,county,6,0.04018138354086947,0.0297743657741674,0.05314834923283262,male,45-64
qualifying_event_rate,county,6,0.047839557643634276,0.030573763233931472,0.06720709859108713,male,65-74
qualifying_event_rate,county,6,0.06825105712631907,0.036692327831098506,0.10746020215768327,male,75-84
qualifying_event_rate,county,6,0.05010572385868714,0.0,0.11198062671079446,male,85+
person_years_exposure,county,6,1740.0642850181669,1592.6778437931432,2004.7581670481823,female,0-17
person_years_exposure,county,6,2069.4793546901988,1959.5005809724223,2381.476553367745,female,18-44
person_years_exposure,county,6,2122.372423838328,1996.1919270087058,2440.3045438413183,female,45-64
person_years_exposure,county,6,542.2706471785706,478.6460293681433,630.7458640644444,female,65-74
person_years_exposure,county,6,221.07471100557194,159.68160695217912,271.8383534075146,female,75-84
person_years_exposure,county,6,33.13234342559357,16.39035365057049,48.25095907375543,female,85+
person_years_exposure,county,6,4191.851778528527,3962.430827271652,4818.088223873166,female,18-64
person_years_exposure,county,6,796.4777016097361,663.6789961452563,937.0173234847183,female,65+
mortality_rate,county,6,0.018636782271760396,0.0060542976946884805,0.0406317768220279,female,0-17
mortality_rate,county,6,0.0010162108353406712,0.0,0.0026806664628013133,female,18-44
mortality_rate,county,6,0.00758819719284894,0.002234120294378738,0.016748926607398157,female,45-64
mortality_rate,county,6,0.036289361801290276,0.01098251061430405,0.08315332533197516,female,65-74
mortality_rate,county,6,0.10141628610758224,0.03225303323741051,0.2494926386010337,female,75-84
mortality_rate,county,6,0.13504823312575612,0.025828811870866556,0.3825165127609271,female,85+
qualifying_event_rate,county,6,0.02574971093282465,0.01752792741160304,0.03553145668837057,female,0-17
qualifying_event_rate,county,6,0.03321879259773588,0.024069398636245784,0.044273459031915145,female,18-44
qualifying_event_rate,county,6,0.04094423994828041,0.03051953389989913,0.053959538529135515,female,45-64
qualifying_event_rate,county,6,0.060840428871162575,0.042019591885642374,0.08283653183863846,female,65-74
qualifying_event_rate,county,6,0.06267816047492511,0.03610141440242334,0.09592849474717625,female,75-84
qualifying_event_rate,county,6,0.04823141727434568,0.0,0.11656652911144294,female,85+
person_years_exposure,county,7,866.7828071896643,764.4667647287106,948.3859017182896,male,0-17
person_years_exposure,county,7,1188.4659950393452,1111.5314103046533,1258.7911318782533,male,18-44
person_years_exposure,county,7,1159.2180369147477,1081.4493113202213,1229.8350993236515,male,45-64
person_years_exposure,county,7,308.74149247079174,271.2126530474174,338.15946674882997,male,65-74
person_years_exposure,county,7,96.89507694248894,69.0703243513082,119.10552915952958,male,75-84
person_years_exposure,county,7,11.644969816457616,4.950706836186309,18.681345533472186,male,85+
person_years_exposure,county,7,2347.684031954093,2194.626926524954,2486.1521121610645,male,18-64
person_years_exposure,county,7,417.28153922973826,351.79369808360065,468.2811780837551,male,65+
mortality_rate,county,7,0.03696799993491908,0.011425144098517833,0.08436907131054128,male,0-17
mortality_rate,county,7,0.0015135713874088995,0.0,0.004247063085962717,male,18-44
mortality_rate,county,7,0.007268925485042028,0.0016705222824607506,0.016962890555353157,male,45-64
mortality_rate,county,7,0.035872835473588466,0.009134400755800418,0.08353225535353083,male,65-74
mortality_rate,county,7,0.09872340352841431,0.025625439012367423,0.2509016149453701,male,75-84
mortality_rate,county,7,0.1602686670579962,0.0,0.5896016381097853,male,85+
qualifying_event_rate,county,7,0.022915486769520495,0.013887487331966876,0.0333676786661263,male,0-17
qualifying_event_rate,county,7,0.02753373949165152,0.0184144899462945,0.038264896226039236,male,18-44
qualifying_event_rate,county,7,0.03911183696446239,0.027196862645312472,0.05336567535250518,male,45-64
qualifying_event_rate,county,7,0.05629203368909393,0.034387935356786234,0.08193856556578516,male,65-74
qualifying_event_rate,county,7,0.0551751386587211,0.01988731077205838,0.09666002264575033,male,75-84
qualifying_event_rate,county,7,0.03966689340881461,0.0,0.15841181853163988,male,85+
person_years_exposure,county,7,972.2278971262086,901.6128957311122,1035.1617336581717,female,0-17
person_years_exposure,county,7,1179.4006512857654,1101.6755288280333,1248.4345989817784,female,18-44
person_years_exposure,county,7,1036.9373849681313,967.6472828184769,1099.398903853062,female,45-64
person_years_exposure,county,7,382.1786728355178,337.07398716326463,418.8161745340976,female,65-74
person_years_exposure,county,7,107.60161245817493,76.80310321300202,130.78461674531968,female,75-84
person_years_exposure,county,7,6.841288310367598,1.8558330974992718,11.62875908727396,female,85+
person_years_exposure,county,7,2216.3380362538965,2072.5233822363107,2346.4932969985744,female,18-64
person_years_exposure,county,7,496.6215736040603,425.12531155228487,554.0572184848994,female,65+
mortality_rate,county,7,0.008048223111452483,0.0019395532982125028,0.018285077637258472,female,0-17
mortality_rate,county,7,0.0010304657962712355,0.0,0.003306155984368488,female,18-44
mortality_rate,county,7,0.007521492154986485,0.0017972307931562112,0.016772362866398112,female,45-64
mortality_rate,county,7,0.03534782169943076,0.009751701655092447,0.08168850731799329,female,65-74
mortality_rate,county,7,0.10307810828848218,0.03072980369140423,0.251789763407099,female,75-84
mortality_rate,county,7,0.11144388989261693,0.0,0.525586075209986,female,85+
qualifying_event_rate,county,7,0.02488143958736842,0.0157805491595959,0.03544338675745638,female,0-17
qualifying_event_rate,county,7,0.030856165240927557,0.020749176179385605,0.0428645928735536,female,18-44
qualifying_event_rate,county,7,0.038224794789531266,0.026426352219354566,0.052505998599329,female,45-64
qualifying_event_rate,county,7,0.05757383118788358,0.0364371097432514,0.08207467709686833,female,65-74
qualifying_event_rate,county,7,0.053577540439465894,0.0196946008216641,0.09306117632437154,female,75-84
qualifying_event_rate,county,7,0.04718681429141639,0.0,0.2075608613621374,female,85+
person_years_exposure,county,8,1565.2588222532493,1382.8991298897963,1707.7539024732243,male,0-17
person_years_exposure,county,8,1725.196764009202,1612.2628514261578,1826.9277610501424,male,18-44
person_years_exposure,county,8,1700.5732780365179,1588.1147600498796,1804.882254483462,male,45-64
person_years_exposure,county,8,587.857473664539,522.4687374659012,640.7704128053407,male,65-74
person_years_exposure,county,8,236.0677986214428,172.33398646974257,282.45813939212985,male,75-84
person_years_exposure,county,8,23.108676398472987,9.234872550702203,35.45540541598658,male,85+
person_years_exposure,county,8,3425.77004204572,3197.8415564837305,3629.4407230259835,male,18-64
person_years_exposure,county,8,847.0339486844548,714.6382398211091,950.0934189328227,male,65+
mortality_rate,county,8,0.037121019910692526,0.012439590557891728,0.08467913615321712,male,0-17
mortality_rate,county,8,0.0015150558972623128,0.0,0.004028943235688155,male,18-44
mortality_rate,county,8,0.007761916056031637,0.0017857775559453318,0.017752754877684417,male,45-64
mortality_rate,county,8,0.03596294528218844,0.010915796223216822,0.08422208026210297,male,65-74
mortality_rate,county,8,0.10420609694897127,0.03267283991276465,0.25191743869464905,male,75-84
mortality_rate,county,8,0.12893448181815684,0.0,0.4481140985792324,male,85+
qualifying_event_rate,county,8,0.02922870494694957,0.020209525991315855,0.040650732102618506,male,0-17
qualifying_event_rate,county,8,0.035106509290394494,0.02547043557006999,0.04697446950817781,male,18-44
qualifying_event_rate,county,8,0.0501398256104126,0.03751579087162145,0.06591966872640759,male,45-64
qualifying_event_rate,county,8,0.07137626954411658,0.05102144728667754,0.09595083859034531,male,65-74
qualifying_event_rate,county,8,0.07033074814605034,0.04241481125191552,0.10511250373375307,male,75-84
qualifying_event_rate,county,8,0.04620466434135976,0.0,0.13314098211951428,male,85+
person_years_exposure,county,8,1545.6989843518343,1436.5753320943925,1642.2615711685341,female,0-17
person_years_exposure,county,8,1824.0861553133966,1704.7730984390641,1929.6662484452713,female,18-44
person_years_exposure,county,8,2015.5394731720676,1885.7506326341556,2135.0569246473497,female,45-64
person_years_exposure,county,8,540.4337951226119,478.7255990745664,590.9477658018606,female,65-74
person_years_exposure,county,8,191.15433305723138,139.52270251774806,230.8166334692039,female,75-84
person_years_exposure,county,8,21.40266372490184,8.804937375622778,32.73297290514904,female,85+
person_years_exposure,county,8,3839.6256284854644,3592.501228565691,4060.9174816130185,female,18-64
person_years_exposure,county,8,752.990791904745,633.8537059365317,845.4131122647602,female,65+
mortality_rate,county,8,0.008108437187241609,0.0019271729768069843,0.018037309712017564,female,0-17
mortality_rate,county,8,0.001069119705863955,0.0,0.0028359757704517425,female,18-44
mortality_rate,county,8,0.0073794313404549425,0.0019549788108445087,0.016061101443811347,female,45-64
mortality_rate,county,8,0.03552589714586727,0.010488942556383466,0.0799704227120111,female,65-74
mortality_rate,county,8,0.10558991064880446,0.03416661397699369,0.2526392273292621,female,75-84
mortality_rate,county,8,0.1475501561619601,0.027912830056278218,0.509267475847637,female,85+
qualifying_event_rate,county,8,0.03216776370487818,0.022710448603243963,0.043751395843122085,female,0-17
qualifying_event_rate,county,8,0.03942494482856939,0.02878538495994861,0.0524026951330292,female,18-44
qualifying_event_rate,county,8,0.048476378650987,0.03644110582612871,0.06382622876549389,female,45-64
qualifying_event_rate,county,8,0.0715379046127333,0.050352412479040036,0.0961666336900184,female,65-74
qualifying_event_rate,county,8,0.0701191105735614,0.040781375363710085,0.10660092829239551,female,75-84
qualifying_event_rate,county,8,0.06408827118169422,0.0,0.16681002614437204,female,85+
person_years_exposure,county,9,702.8065413631224,620.7465996655524,770.769311696556,male,0-17
person_years_exposure,county,9,735.4408569280273,686.6469480098447,779.6155243372511,male,18-44
person_years_exposure,county,9,928.2837717985723,866.3936676788105,984.7020366820512,male,45-64
person_years_exposure,county,9,313.487354712656,277.7745007142959,342.9365052365779,male,65-74
person_years_exposure,county,9,94.43681304288603,68.68613082380843,115.44916100142176,male,75-84
person_years_exposure,county,9,2.7146941954132187,0.11327093419707818,5.251023246078259,male,85+
person_years_exposure,county,9,1663.7246287265996,1554.8431322783308,1762.648349787347,male,18-64
person_years_exposure,county,9,410.6388619509553,351.64340791536625,457.01492194204246,male,65+
mortality_rate,county,9,0.0370034101411353,0.011439027968516214,0.0830134127059328,male,0-17
mortality_rate,county,9,0.0014732606756113831,0.0,0.004346815113011401,male,18-44
mortality_rate,county,9,0.008120454290496511,0.0019893427249388657,0.018680868175019977,male,45-64
mortality_rate,county,9,0.033819897008534855,0.0089000137458576,0.07792879275552725,male,65-74
mortality_rate,county,9,0.09209927279825464,0.019224819589204783,0.2292616100767973,male,75-84
mortality_rate,county,9,0.12491363268273163,0.0,1.3000807353156454,male,85+
qualifying_event_rate,county,9,0.030527102520197566,0.018660311176636322,0.04473440287463337,male,0-17
qualifying_event_rate,county,9,0.036730530034932374,0.024225641830261165,0.05159952223206282,male,18-44
qualifying_event_rate,county,9,0.052375001099387405,0.03738887014426176,0.07055313537716765,male,45-64
qualifying_event_rate,county,9,0.07352815522460819,0.04830531233797483,0.10211778306684889,male,65-74
qualifying_event_rate,county,9,0.0695728929438606,0.030916804050574707,0.11765321786380208,male,75-84
qualifying_event_rate,county,9,0.0466959507067628,0.0,0.27426966098707567,male,85+
person_years_exposure,county,9,742.1514394808199,689.0783315447998,790.2300465863651,female,0-17
person_years_exposure,county,9,781.7200636917837,730.2758792971332,827.12023590519,female,18-44
person_years_exposure,county,9,826.3144963941423,772.186889664904,876.8922879260107,female,45-64
person_years_exposure,county,9,271.29539879751485,239.0974959173479,298.52483536378054,female,65-74
person_years_exposure,county,9,131.74621890277882,94.0383475453138,161.2665995854812,female,75-84
person_years_exposure,county,9,17.802752189619987,8.452736175594165,26.705707270126663,female,85+
person_years_exposure,county,9,1608.034560085926,1502.9557080249272,1700.9240610054362,female,18-64
person_years_exposure,county,9,420.84436988991365,349.29138112417434,477.8344005029728,female,65+
mortality_rate,county,9,0.008063085411659537,0.001322917093051815,0.018883209247687705,female,0-17
mortality_rate,county,9,0.001139937143774602,0.0,0.0038456410723318704,female,18-44
mortality_rate,county,9,0.007909982023820554,0.0011966666843447164,0.018416897916529163,female,45-64
mortality_rate,county,9,0.035972688515757044,0.0092597251877659,0.08541808818348948,female,65-74
mortality_rate,county,9,0.10566771790291009,0.03200085639530668,0.26390391442466804,female,75-84
mortality_rate,county,9,0.13621037927372037,0.0,0.4424104648899091,female,85+
qualifying_event_rate,county,9,0.03351890181790024,0.0215099148209056,0.04815007494388001,female,0-17
qualifying_event_rate,county,9,0.04129119595158646,0.02754757840582518,0.057690730231871226,female,18-44
qualifying_event_rate,county,9,0.050904535773610406,0.035808042262962095,0.06872772735315115,female,45-64
qualifying_event_rate,county,9,0.07461266492133568,0.04696496001796167,0.10545526288377391,female,65-74
qualifying_event_rate,county,9,0.07074638129656434,0.03695820592617565,0.11069596131558372,female,75-84
qualifying_event_rate,county,9,0.06703493234993346,0.0,0.16994727849747518,female,85+
person_years_exposure,county,10,3063.1070202585174,2817.0960244086514,3287.861157360341,male,0-17
person_years_exposure,county,10,3628.0184705975166,3343.348221582877,3881.178826851708,male,18-44
person_years_exposure,county,10,3417.8569278879118,3141.7951480243446,3664.2612801513856,male,45-64
person_years_exposure,county,10,992.0441234096596,866.5722082996629,1092.6437611680562,male,65-74
person_years_exposure,county,10,400.35604930997874,294.9243464126372,481.6618524886624,male,75-84
person_years_exposure,county,10,42.45409845559096,20.562091192784994,61.56076642717365,male,85+
person_years_exposure,county,10,7045.875398485428,6492.439894797479,7549.15900384256,male,18-64
person_years_exposure,county,10,1434.8542711752293,1193.120989805606,1625.2705196007826,male,65+
mortality_rate,county,10,0.0009470380522340268,0.0,0.002490184693411083,male,0-17
mortality_rate,county,10,0.0009080531481438194,0.0,0.0023360661068373228,male,18-44
mortality_rate,county,10,0.007556390071661005,0.002441628526336864,0.01594979632733049,male,45-64
mortality_rate,county,10,0.04002350015293018,0.013447303885029507,0.08680118729763926,male,65-74
mortality_rate,county,10,0.10342184771980646,0.03550606403464016,0.24096199355789638,male,75-84
mortality_rate,county,10,0.1589900619593114,0.04764159327023555,0.4465695857919483,male,85+
qualifying_event_rate,county,10,0.01962047325722487,0.013857105904478263,0.02672613492181212,male,0-17
qualifying_event_rate,county,10,0.037809572701102634,0.028714725010254634,0.04876934208754316,male,18-44
qualifying_event_rate,county,10,0.04998263522964893,0.038611223126213456,0.06414401607459055,male,45-64
qualifying_event_rate,county,10,0.07716101788616775,0.058392672535275164,0.10083186936576022,male,65-74
qualifying_event_rate,county,10,0.06890378590158829,0.04623528394255757,0.0968971252335676,male,75-84
qualifying_event_rate,county,10,0.05979138176872557,0.0,0.12744083285213795,male,85+
person_years_exposure,county,10,2908.6389381262543,2673.5979556549287,3123.859385459607,female,0-17
person_years_exposure,county,10,3858.3944417170487,3560.3687700764535,4126.5556022312885,female,18-44
person_years_exposure,county,10,3333.1372278884387,3059.5252618335403,3575.02259766664,female,45-64
person_years_exposure,county,10,840.0374493531989,745.6325870660996,923.4408544357053,female,65-74
person_years_exposure,county,10,330.60734475883066,237.29427250387357,401.257030728589,female,75-84
person_years_exposure,county,10,30.20023017405018,15.849312323672997,43.10969648909521,female,85+
person_years_exposure,county,10,7191.531669605487,6629.8857655981255,7700.970863355129,female,18-64
person_years_exposure,county,10,1200.8450242860797,1007.3227394729739,1357.5978878397589,female,65+
mortality_rate,county,10,0.002692679090325799,0.000612478485807084,0.005900692822916792,female,0-17
mortality_rate,county,10,0.0010062020038112802,0.0,0.002428810268120756,female,18-44
mortality_rate,county,10,0.00735438774876942,0.0022876258245554215,0.015693037244539597,female,45-64
mortality_rate,county,10,0.03447867583588189,0.010927642740998562,0.07399117851491933,female,65-74
mortality_rate,county,10,0.11119033532656886,0.0373546163938601,0.26348958989962096,female,75-84
mortality_rate,county,10,0.14644743791816503,0.0334915064197042,0.400476919532682,female,85+
qualifying_event_rate,county,10,0.01954257175449484,0.013990045734923252,0.026681417214160823,female,0-17
qualifying_event_rate,county,10,0.03763279017499379,0.02913021157050905,0.04899934368211002,female,18-44
qualifying_event_rate,county,10,0.047544447508134254,0.03670624256603377,0.06186514414855722,female,45-64
qualifying_event_rate,county,10,0.07124546780980517,0.05249109367995146,0.09338208363053632,female,65-74
qualifying_event_rate,county,10,0.07352188139110985,0.04903099207825763,0.10497998810568245,female,75-84
qualifying_event_rate,county,10,0.050818333726077754,0.0,0.12060837555521717,female,85+
person_years_exposure,county,11,570.09390035607,499.610530346995,628.135117521535,male,0-17
person_years_exposure,county,11,771.8668780206477,721.8008073921554,818.839462401348,male,18-44
person_years_exposure,county,11,751.2966767626793,700.7254483524835,796.5769657498349,male,45-64
person_years_exposure,county,11,251.9977542843768,222.34987516931284,276.21929191952717,male,65-74
person_years_exposure,county,11,74.16679739505797,52.46212147017966,90.6460443748793,male,75-84
person_years_exposure,county,11,14.591553512406152,6.121361529868009,22.74876023514478,male,85+
person_years_exposure,county,11,1523.163554783327,1423.8615702744821,1614.8594222496383,male,18-64
person_years_exposure,county,11,340.75610519184096,287.0287517472778,381.858950978958,male,65+
mortality_rate,county,11,0.03726927553919339,0.010553294856333504,0.08628340774177767,male,0-17
mortality_rate,county,11,0.0015040323368264328,0.0,0.004942366666050773,male,18-44
mortality_rate,county,11,0.007196961506374745,0.001272403041333087,0.017096124741512723,male,45-64
mortality_rate,county,11,0.034501282401176205,0.007563908319556829,0.08365258933496891,male,65-74
mortality_rate,county,11,0.10259929334352771,0.02301116172710639,0.25730202671684516,male,75-84
mortality_rate,county,11,0.13351239447364527,0.0,0.47193837978255704,male,85+
qualifying_event_rate,county,11,0.0295857307938228,0.01684826280086342,0.043767223516568615,male,0-17
qualifying_event_rate,county,11,0.035564462195664004,0.023180500844062795,0.04984754021861598,male,18-44
qualifying_event_rate,county,11,0.05028540236889668,0.03463835216761271,0.06796041675341025,male,45-64
qualifying_event_rate,county,11,0.07131173258361315,0.04502095073310737,0.10112551561152769,male,65-74
qualifying_event_rate,county,11,0.07021516493972539,0.02689324391524676,0.11900177270315605,male,75-84
qualifying_event_rate,county,11,0.04880741231983454,0.0,0.1553851271762368,male,85+
person_years_exposure,county,11,607.4443882891148,561.5331427625381,649.7858128351223,female,0-17
person_years_exposure,county,11,655.7169949989998,613.4914258102356,693.8712772979721,female,18-44
person_years_exposure,county,11,784.1283236675014,730.5754436447227,833.0132443735821,female,45-64
person_years_exposure,county,11,239.04927919095294,209.76840695759395,263.2253290621224,female,65-74
person_years_exposure,county,11,64.59119592770251,44.7691723118881,80.07341432492075,female,75-84
person_years_exposure,county,11,11.409786818644989,4.384258446067322,18.170158029574427,female,85+
person_years_exposure,county,11,1439.845318666501,1345.9735515411023,1525.8016583155083,female,18-64
person_years_exposure,county,11,315.05026193730043,266.12170617575714,355.3327279245014,female,65+
mortality_rate,county,11,0.008014595576760127,0.0015360784325283022,0.019479696541752585,female,0-17
mortality_rate,county,11,0.0011159237045244787,0.0,0.004430810939947669,female,18-44
mortality_rate,county,11,0.007377815092974301,0.0012445478857796327,0.017950017320658113,female,45-64
mortality_rate,county,11,0.03739508401948468,0.00794307483523512,0.08985598628853186,female,65-74
mortality_rate,county,11,0.09837885131077732,0.024737803483840866,0.25846097535154916,female,75-84
mortality_rate,county,11,0.14140608909785937,0.0,0.6038048036055855,female,85+
qualifying_event_rate,county,11,0.03254465465371939,0.020104459187419384,0.04752432662316449,female,0-17
qualifying_event_rate,county,11,0.04010710787992212,0.026074089556617566,0.056305991215248784,female,18-44
qualifying_event_rate,county,11,0.04913062018408724,0.03471156496646773,0.06630802052417413,female,45-64
qualifying_event_rate,county,11,0.07382463958654914,0.04521422555801408,0.10573211726366581,female,65-74
qualifying_event_rate,county,11,0.06597623400861442,0.01914262190429408,0.12009996023707238,female,75-84
qualifying_event_rate,county,11,0.06902385120107374,0.0,0.2069242183808903,female,85+
person_years_exposure,county,12,1027.7351547952717,912.1111869552466,1122.6321618172083,male,0-17
person_years_exposure,county,12,1326.2394617502375,1239.308390601831,1404.0027224402309,male,18-44
person_years_exposure,county,12,1337.157687791415,1249.215374467958,1418.7464399438318,male,45-64
person_years_exposure,county,12,397.6794525813501,351.57145598853845,434.75233104573704,male,65-74
person_years_exposure,county,12,91.85865746945076,66.39957569315335,111.83676171885813,male,75-84
person_years_exposure,county,12,4.528139895514612,0.8255668773585738,7.953567749586987,male,85+
person_years_exposure,county,12,2663.3971495416527,2487.909904248157,2819.484763339028,male,18-64
person_years_exposure,county,12,494.06624994631545,424.8605743331728,548.8580436708944,male,65+
mortality_rate,county,12,0.036999167289917215,0.012024096796921712,0.0839132665713931,male,0-17
mortality_rate,county,12,0.00147967422199926,0.0,0.003989289312273457,male,18-44
mortality_rate,county,12,0.007800988947667906,0.002088128588729412,0.017327938694292225,male,45-64
mortality_rate,county,12,0.036694373768803565,0.009948284137246483,0.08180917814580287,male,65-74
mortality_rate,county,12,0.0916914270109048,0.022098661642961214,0.22988291588665194,male,75-84
mortality_rate,county,12,0.11527216168749344,0.0,0.7680822553276717,male,85+
qualifying_event_rate,county,12,0.03256737415052448,0.021530915633588502,0.04566537372841299,male,0-17
qualifying_event_rate,county,12,0.03903901036105569,0.02834787624714193,0.05250969750012401,male,18-44
qualifying_event_rate,county,12,0.055461040180302464,0.04076494759522872,0.0727113956781372,male,45-64
qualifying_event_rate,county,12,0.07844117481783547,0.053817370043436626,0.10690294554546963,male,65-74
qualifying_event_rate,county,12,0.07158271454891472,0.03037430493072677,0.12067263683955996,male,75-84
qualifying_event_rate,county,12,0.04724743736218853,0.0,0.2608290419905762,male,85+
person_years_exposure,county,12,1023.9486356854281,951.5121584358524,1090.943116281357,female,0-17
person_years_exposure,county,12,1407.6550895698197,1318.76443035001,1489.5845426982225,female,18-44
person_years_exposure,county,12,1300.7603459586971,1214.9147835524998,1379.6940352614167,female,45-64
person_years_exposure,county,12,390.0682486053311,340.42279527430634,427.4293483457004,female,65-74
person_years_exposure,county,12,140.44877948555913,100.78656520693443,170.0114818665499,female,75-84
person_years_exposure,county,12,21.988342332133218,9.967030040528872,33.32795325396726,female,85+
person_years_exposure,county,12,2708.415435528517,2536.98513450194,2868.0304234042487,female,18-64
person_years_exposure,county,12,552.5053704230235,460.7749879910558,622.5413908702898,female,65+
mortality_rate,county,12,0.008150032680265977,0.0018914132013182876,0.018770637822927906,female,0-17
mortality_rate,county,12,0.0011100020250539506,0.0,0.002955744529642974,female,18-44
mortality_rate,county,12,0.007887889524098232,0.0015653779213839745,0.018218459464590064,female,45-64
mortality_rate,county,12,0.038433031175603656,0.010130898676811925,0.08898047712236146,female,65-74
mortality_rate,county,12,0.10111084814352489,0.0290500520881272,0.25828744109667306,female,75-84
mortality_rate,county,12,0.14694088805488043,0.030660114534166557,0.45346384304299314,female,85+
qualifying_event_rate,county,12,0.03578699330383949,0.02422343986236398,0.04950959086669051,female,0-17
qualifying_event_rate,county,12,0.04353927152670745,0.03169960441118552,0.05820877970168147,female,18-44
qualifying_event_rate,county,12,0.054406954512430994,0.0404599470894896,0.07206279721668939,female,45-64
qualifying_event_rate,county,12,0.08025191851040153,0.056105493614203576,0.10712042716566961,female,65-74
qualifying_event_rate,county,12,0.0742516518115561,0.041668820944741586,0.11793488547852829,female,75-84
qualifying_event_rate,county,12,0.07423938020267251,0.0,0.17362662404941054,female,85+
person_years_exposure,county,13,2436.981154940176,2171.2646013051904,2697.1589286198387,male,0-17
person_years_exposure,county,13,2786.130653738393,2571.6008257992253,3017.837379899095,male,18-44
person_years_exposure,county,13,2938.041294632657,2710.7929406273333,3176.4019274396996,male,45-64
person_years_exposure,county,13,859.3463414511082,762.8056410507663,953.9300797456442,male,65-74
person_years_exposure,county,13,249.53755774509153,183.16923529952433,302.43100236926256,male,75-84
person_years_exposure,county,13,19.357593030936137,9.234388018056448,28.816609749229563,male,85+
person_years_exposure,county,13,5724.171948371049,5288.2922631940655,6186.557580477367,male,18-64
person_years_exposure,county,13,1128.241492227136,964.194773759214,1274.4176442413298,male,65+
mortality_rate,county,13,0.031051481398040447,0.010734326303401842,0.06890972614932522,male,0-17
mortality_rate,county,13,0.0010220828108613834,0.0,0.0027187287069122437,male,18-44
mortality_rate,county,13,0.007159086376585405,0.0020733355384431333,0.015306026533724268,male,45-64
mortality_rate,county,13,0.034569746787084014,0.011340417608510312,0.07577673448420473,male,65-74
mortality_rate,county,13,0.09854094642137713,0.03203288402835887,0.23576698878854063,male,75-84
mortality_rate,county,13,0.1624533583449109,0.03504959720456529,0.48607618578899725,male,85+
qualifying_event_rate,county,13,0.027461574624032273,0.019912910716113428,0.03722963914155674,male,0-17
qualifying_event_rate,county,13,0.036648643888700254,0.027573252484313613,0.04895843648190294,male,18-44
qualifying_event_rate,county,13,0.04491110585640962,0.03444528108862201,0.058829442554897166,male,45-64
qualifying_event_rate,county,13,0.07000553816483723,0.05250380091238537,0.09361986805037863,male,65-74
qualifying_event_rate,county,13,0.06071478007644276,0.035745421934758374,0.09006796180052161,male,75-84
qualifying_event_rate,county,13,0.05241908641654745,0.0,0.14551670333252953,male,85+
person_years_exposure,county,13,2423.729131976188,2206.167377769699,2655.6026330879467,female,0-17
person_years_exposure,county,13,2928.426100123405,2694.6595577655658,3177.209787824325,female,18-44
person_years_exposure,county,13,2861.401878982148,2634.4407950654427,3097.1122524927523,female,45-64
person_years_exposure,county,13,852.1489679541455,750.0538171988476,945.3009348870967,female,65-74
person_years_exposure,county,13,283.23286257791136,208.91720923616214,339.53065438500727,female,75-84
person_years_exposure,county,13,31.339605323591982,15.28146424505553,45.64320827798186,female,85+
